"","country","year","GFDD.DM.02","GFDD.DM.01","GFDD.SI.03","GFDD.SI.05","GFDD.EI.10","sh.F99100","sh.F99100_fs1","osh.F99100_fs1","sh.F99100_ps","gdp_per","unions_app","imports"
"254","Norway",2009,75.319,55.8693,5.9,10.1,14.0062,0.0421152588256561,0.00568118031260616,4.41524595667873,0.0421152588256561,96944.0956064873,49.4,28.9726476646376
"255","Norway",2010,58.4405,46.1994,6,12.8,16.9661,0.0437691023897322,0.00715770537726714,5.4904842514383,0.0437691023897322,79977.6970817492,49.8,27.8191182059897
"256","Norway",2011,49.9184,61.897,6.7,14.1947,19.6719,0.0446787529453314,0.00706140697123287,5.22061287534218,0.0446787529453314,87693.7900658099,50,28.4897157183215
"257","Norway",2012,41.4099,54.0265,6.8,13.595,14.9141,0.0436752556866393,0.00572977312461044,4.32102852437858,0.0436752556866393,100600.562407589,49.3,28.3994280768709
"258","Norway",2013,29.169,44.5707,NA,14.5704,17.6004,0.0429574269073137,0.00544521355308523,4.52043525761828,0.0429574269073137,101524.141851985,49.3,27.5349664800191
"259","Norway",2014,20.6118,48.4217,NA,15.5173,14.8763,0.0435622366582808,0.00622113998004861,5.25808380336545,0.0435622366582808,102913.450843674,49.3,28.3494463445193
"260","Norway",2015,19.3017,46.9052,NA,16.4941,16.1512,0.0419545232226249,0.00557664924613072,5.42115185785373,0.0419545232226249,97019.1827527462,49.7,29.6669271087049
"261","Norway",2016,22.7903,47.3312,NA,18.9377,14.7903,0.0412865779883523,0.00622434785632694,6.24898592046823,0.0412865779883523,74355.5158575643,49.3,32.0573495227516
"262","Norway",2017,26.8021,56.606,NA,22.0722,12.7768,0.0409801988081686,0.00612440218697848,6.11530564570654,0.0409801988081686,70459.1825041029,49.3,33.480388929128
"263","Norway",2018,28.1925,65.4394,NA,NA,13.895,0.0408122153364935,0.00601117437766345,6.26383334221511,0.0408122153364935,75496.7540581998,49.3,32.8314289511808
"264","South Korea",1990,43.63,50.0227,NA,NA,NA,0.040677423912676,0.00717103719730064,2.51124534915675,0.040677423912676,5817.02918132136,18.6,25.5550904754954
"265","South Korea",1991,34.6024,44.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","South Korea",1992,24.1129,31.8229,NA,NA,NA,0.0369299092027871,0.00618508838078461,1.62943191774592,0.0369299092027871,7636.98242937015,15.4,26.0485043988995
"267","South Korea",1993,27.7617,28.6318,NA,NA,NA,0.0354551418368236,0.00667256034589388,1.80308728329397,0.0354551418368236,8126.67038993422,14.6,24.6870370050097
"268","South Korea",1994,41.7976,31.8024,NA,NA,NA,0.0328566259006027,0.0054505334727386,1.50544632533946,0.0328566259006027,8884.92831945455,14,23.2462078175323
"269","South Korea",1995,55.1695,36.7516,NA,NA,NA,0.0325475473083154,0.00603780380243167,1.7604562579734,0.0325475473083154,10385.3361681219,13.3,24.5951471891851
"270","South Korea",1996,44.0474,34.6576,NA,NA,NA,0.0336073984825705,0.00692204906070939,2.01878873448408,0.0336073984825705,12564.7781344586,12.5,26.7397699895283
"271","South Korea",1997,29.8866,26.5366,NA,NA,5.20107,0.0339369929264148,0.00653482800417038,1.85696645135934,0.0339369929264148,13403.049586225,12.1,27.8520014937326
"272","South Korea",1998,28.6465,14.4845,NA,NA,-10.7232,0.0349208901281933,0.00478814291128974,1.18018134098318,0.0349208901281933,12398.4800276705,11.1,29.1775230266763
"273","South Korea",1999,37.4768,19.2303,2.8,8.2,-50.3542,0.0374643752231688,0.0102300296013188,2.60594415859921,0.0374643752231688,8281.69998157684,11.4,28.960790952901
"274","South Korea",2000,97.8648,45.3401,3.9,10.8,-29.3509,0.0395424997133108,0.00711799139560636,1.63824577569804,0.0395424997133108,10672.4179334373,11.7,27.1719308212149
"275","South Korea",2001,116.255,44.1612,4.6,10.5,12.0788,0.0411869435881407,0.011477151984031,3.19283898587217,0.0411869435881407,12256.9935679503,11.4,32.1559911508662
"276","South Korea",2002,76.8287,36.3432,4.8,11.7,10.9053,0.0397160563401384,0.0114850620434773,3.23078360011831,0.0397160563401384,11561.2483689073,11.5,30.4360561697363
"277","South Korea",2003,79.5569,40.6244,7.2,11.2,26.5793,0.0431155020018746,0.0122504859000598,3.47578656115559,0.0431155020018746,13165.0657360554,11.3,28.5802849932838
"278","South Korea",2004,79.0138,43.6937,7,11.1,21.5986,0.040661343086488,0.0097741858352761,2.75944644549518,0.040661343086488,14672.8574703505,10.7,29.7767640156921
"279","South Korea",2005,65.995,50.7653,8,12.1,30.0882,NA,NA,NA,NA,NA,NA,NA
"280","South Korea",2006,99.8842,67.0027,9.3,13,22.8386,0.041905004150032,0.00941017666553653,2.72857939547684,0.041905004150032,19402.5026259549,9.9,33.0417282278992
"281","South Korea",2007,130.645,79.8076,NA,12.8,-1.16096,0.0446401852323436,0.011617991814379,3.48299732563343,0.0446401852323436,21743.4774514254,10,35.0254549142976
"282","South Korea",2008,146.856,88.3203,NA,12.3,17.3489,0.0449768752771994,0.0136723828074016,4.38669126984353,0.0449768752771994,24086.4104391677,10.5,36.4823455972789
"283","South Korea",2009,141.998,72.0324,6.3,12.3,2.15563,0.0422194472259603,0.00809310936984409,2.35766661428042,0.0422194472259603,21350.427979823,10.2,47.8744672251696
"284","South Korea",2010,150.438,68.787,7.3,14.4,5.89527,0.0413620514880373,0.00856461992525942,2.66368173208771,0.0413620514880373,19143.8516053025,9.9,40.9482674584271
"285","South Korea",2011,160.448,92.3336,7.59542,14.3162,17.8502,0.0417167884379994,0.00796852940681314,2.39019674978305,0.0417167884379994,23087.2256438476,9.6,44.2958595844342
"286","South Korea",2012,152.318,89.7224,8.11365,13.9711,14.609,0.0436205308267693,0.00829447932678876,2.5622637283508,0.0436205308267693,25096.2638838239,9.8,52.2285816810148
"287","South Korea",2013,143.165,88.5246,8.23126,14.303,9.55159,NA,NA,NA,NA,NA,NA,NA
"288","South Korea",2014,113.814,94.0605,8.27255,14.474,6.42501,NA,NA,NA,NA,NA,NA,NA
"289","South Korea",2015,95.0656,89.0002,8.13114,13.9965,6.48871,NA,NA,NA,NA,NA,NA,NA
"290","South Korea",2016,110.123,85.6138,NA,NA,5.35073,NA,NA,NA,NA,NA,NA,NA
"291","South Korea",2017,120.237,86.8104,NA,NA,8.16544,NA,NA,NA,NA,NA,NA,NA
"292","South Korea",2018,120.086,100.476,NA,NA,11.1147,NA,NA,NA,NA,NA,NA,NA
"293","Spain",1990,7.89098,25.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","Spain",1991,8.56481,23.9402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","Spain",1992,8.06505,22.3379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","Spain",1993,6.99582,21.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","Spain",1994,7.24812,20.2648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","Spain",1995,10.612,25.3148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","Spain",1996,11.5489,29.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","Spain",1997,13.161,33.5419,NA,NA,8.16037,NA,NA,NA,NA,NA,NA,NA
"301","Spain",1998,23.6466,42.2563,NA,NA,9.56067,NA,NA,NA,NA,NA,NA,NA
"302","Spain",1999,45.4747,55.5862,6.6,12.9,13.7346,NA,NA,NA,NA,NA,NA,NA
"303","Spain",2000,108.84,64.4578,6.4,12.6,12.9852,NA,NA,NA,NA,NA,NA,NA
"304","Spain",2001,206.692,73.5438,8.5,12.4,7.12876,NA,NA,NA,NA,NA,NA,NA
"305","Spain",2002,242.945,76.8529,8.1,12.9,10.7879,NA,NA,NA,NA,NA,NA,NA
"306","Spain",2003,145.058,67.7828,8.2,12.5,8.4915,NA,NA,NA,NA,NA,NA,NA
"307","Spain",2004,63.9544,70.3574,7.3,11.1,9.76608,NA,NA,NA,NA,NA,NA,NA
"308","Spain",2005,71.9164,81.2234,6.7,11,27.7619,NA,NA,NA,NA,NA,NA,NA
"309","Spain",2006,79.4877,82.0857,6.3,12,11.1084,0.0705182133478516,0.00730109994729185,2.9174726924047,0.0705182133478516,26419.2968638221,15.9,29.783028542406
"310","Spain",2007,98.3288,90.5919,6.4,11.9,17.4303,0.0710196600421894,0.0104353401142617,4.43361136440715,0.0710196600421894,28365.3134896346,15.9,30.9358323130671
"311","Spain",2008,131.261,108.906,6.7,11.4,18.334,0.0696809728584576,0.0103343627064925,4.54681570469888,0.0696809728584576,32549.9709785513,16.3,31.7628649449253
"312","Spain",2009,128.529,88.8031,5.9,11.3,13.7209,0.0703320664282546,0.00804980924873656,3.01242746775883,0.0703320664282546,35366.2596011983,17.5,30.3594008693685
"313","Spain",2010,96.7077,77.2955,6.4,12.2,11.1201,0.0723127857783345,0.00969225926263552,3.76829178528564,0.0723127857783345,32042.4740786617,18.3,23.933180152302
"314","Spain",2011,89.8425,88.1693,6.0946,11.8701,8.73155,0.0726596775104656,0.0112066356582826,4.73842057889253,0.0726596775104656,30502.7197080776,18.3,26.9765612109155
"315","Spain",2012,86.3071,75.8892,5.9238,12.1078,-0.388264,0.0717642763349416,0.0112898608066316,4.45485115833803,0.0717642763349416,31636.4463142558,17.9,29.2582088303504
"316","Spain",2013,71.1845,72.6128,5.7565,11.5861,-11.5255,0.0723414125831622,0.0120144204140638,4.78661940511699,0.0723414125831622,28324.4293363918,18.2,29.390097362135
"317","Spain",2014,66.0423,78.3358,6.79162,13.2793,-0.831147,0.070927915524095,0.0108209675896554,4.43156098885316,0.070927915524095,29059.5479522321,17.9,29.033721828239
"318","Spain",2015,69.0397,76.3402,7.24161,13.6827,3.75488,0.0705918414518842,0.00941371537265618,3.84892163587269,0.0705918414518842,29461.5503337389,16.8,30.3830421311466
"319","Spain",2016,75.1705,67.2604,7.44301,14.6595,5.05567,0.0696797415606189,0.0101039483364787,4.4520659141467,0.0696797415606189,25732.0183647454,15.2,30.586122736848
"320","Spain",2017,62.5006,59.4683,7.78872,14.8489,2.40972,0.068995417986334,0.00918887778592249,4.11363027965278,0.068995417986334,26505.3432155204,14.8,29.8925339366516
"321","Spain",2018,50.6278,60.692,7.62,15.55,6.55472,0.0727326502913996,0.00815515014604763,3.68088441011668,0.0727326502913996,28170.1678643302,14.2,31.5431112166883
"322","Sweden",1990,8.37519,49.9278,NA,NA,NA,0.0349435912042394,0.00253360201908056,3.37151002549324,0.0349435912042394,25662.2205892506,84.8,29.4557208877026
"323","Sweden",1991,7.03247,44.3262,NA,NA,NA,0.037944014787489,0.00329960065954828,3.86653511016481,0.037944014787489,30593.6724447761,83.2,27.9010434518526
"324","Sweden",1992,6.7428,35.3214,NA,NA,NA,0.0376467632420585,0.00331485051248792,3.74446186014071,0.0376467632420585,31822.8038482367,85.7,24.994929797052
"325","Sweden",1993,8.84379,31.8595,NA,NA,NA,0.038891993045114,0.00363716877899785,3.9183047610032,0.038891993045114,32800.9826867546,90.5,24.8144936663529
"326","Sweden",1994,14.8641,38.2035,NA,NA,NA,0.0421526569876502,0.00510850945282326,5.12969034621208,0.0421526569876502,24425.2849281118,96.5,27.724689155542
"327","Sweden",1995,28.6056,48.9293,NA,NA,NA,0.0386241662848161,0.00432739111052406,4.79802826928089,0.0386241662848161,26083.6143874838,97.2,30.24332526229
"328","Sweden",1996,37.1202,57.3166,NA,NA,NA,0.0397323568634626,0.00479801080197629,5.23131805055734,0.0397323568634626,30282.9639200066,95.8,31.476426402094
"329","Sweden",1997,41.0207,73.6496,NA,NA,30.8788,0.0405670790985235,0.00528621796460721,5.76647194325512,0.0405670790985235,32998.9681608432,95.1,30.5096415212576
"330","Sweden",1998,50.5054,89.8916,NA,NA,19.4327,0.0416645494248782,0.00605941917540443,6.54874537684355,0.0416645494248782,30312.4875993103,94.7,32.876725041995
"331","Sweden",1999,64.69,99.4198,5,10.4,18.8078,0.0422574286539458,0.00619563302626372,6.64545023063259,0.0422574286539458,30596.5272048832,92.6,34.3193963505124
"332","Sweden",2000,75.0925,118.255,5.5,11.4,23.683,0.0449006867429642,0.00721171303809264,7.44870152718184,0.0449006867429642,30941.0793624668,89.8,34.7869325332723
"333","Sweden",2001,109.745,127.614,NA,9.9,25.5869,0.0456966604193189,0.00809287103896075,8.4739661885441,0.0456966604193189,29624.9126748618,86.6,38.2190734717217
"334","Sweden",2002,133.045,110.45,6.5,7,33.0024,0.0441754371527274,0.00712488137353626,7.31217668562317,0.0441754371527274,27247.857734793,83.2,37.6675449559078
"335","Sweden",2003,95.7428,81.659,5.2,10.4,15.885,0.0430591188082818,0.00607067388876958,6.40405918760491,0.0430591188082818,29899.1952495081,82.7,35.9715602601049
"336","Sweden",2004,63.9488,76.5322,5,10,19.2606,0.0439916008654031,0.00613730795140396,6.31533932665692,0.0439916008654031,37321.7979047059,82.4,34.9198886945354
"337","Sweden",2005,69.1307,91.1861,4.8,10.1,42.2926,0.0452476198006391,0.00653983384726951,6.61282391335416,0.0452476198006391,42821.6731423358,82.4,35.9005071737132
"338","Sweden",2006,111.651,99.4556,4.8,10.1,18.8367,0.0457117409079532,0.00713893586069955,7.09146951296996,0.0457117409079532,43437.0631164776,81,38.7359970795797
"339","Sweden",2007,136.399,116.833,4.9,10,23.9579,0.0467165622679373,0.00843186659841882,8.40024357721142,0.0467165622679373,46593.6021646111,78.4,40.7079804771039
"340","Sweden",2008,174.199,126.604,4.8,10.1,27.3363,0.0466079750204323,0.00839710340787754,8.25011478452193,0.0466079750204323,53700.0053363063,71.9,41.5518218655185
"341","Sweden",2009,160.756,86.654,4.7,10.2,16.6169,0.045047376229122,0.00724677485626496,7.12698094149379,0.045047376229122,56152.552340314,69.4,43.4772275092146
"342","Sweden",2010,109.483,75.3328,5,12.7,19.9048,0.0458395518039337,0.00733900568797387,7.14962538734909,0.0458395518039337,46946.9602719954,70.8,38.0548772330147
"343","Sweden",2011,86.9207,105.756,4.7,12.0034,10.8753,0.0457533001515197,0.0073876034977066,7.3224841209169,0.0457533001515197,52869.0442891587,70.2,39.5695242391316
"344","Sweden",2012,88.2637,99.2636,4,11.4769,14.7185,0.0444389484446612,0.00692980813452762,7.08117015461184,0.0444389484446612,60755.7595508465,68.3,40.5198362082725
"345","Sweden",2013,79.0072,92.8092,4.2,11.7441,13.2021,0.0441848157201748,0.00693703900169237,7.1062549991582,0.0441848157201748,58037.8213192173,68.4,40.2547256461647
"346","Sweden",2014,NA,NA,4.4,11.9557,21.3546,0.0444901363646645,0.00702687743932202,7.13424482150028,0.0444901363646645,61126.9431963979,68,38.2888561427337
"347","Sweden",2015,NA,NA,5.1,22.5048,14.9445,0.045247657354553,0.00713921533648494,7.21524260573304,0.045247657354553,60020.3604576572,67.7,39.6673704457852
"348","Sweden",2016,NA,NA,5.6,24.2208,17.8411,0.0447414904123335,0.00715931562856664,7.45921441498193,0.0447414904123335,51545.4836095322,67.8,39.957046992468
"349","Sweden",2017,NA,NA,NA,26.8171,17.1311,0.0445449072483619,0.00704881615711991,7.44409882369604,0.0445449072483619,51965.1571531985,66.9,39.6291668167222
"350","Sweden",2018,NA,NA,6.12829,26.3788,16.9913,0.0449162665540615,0.00697568577172005,7.22737835383568,0.0449162665540615,53791.5087298403,65.6,41.2000275021437
"351","USA",1990,38.319,54.8156,NA,NA,NA,0.0722404681585464,0.0103693881531312,2.60381502467731,0.106,22857.1544330056,15.9,10.4763381889471
"352","USA",1991,36.9821,54.7137,NA,NA,NA,0.0683772348130361,0.0104890384346395,3.02108738006228,0.10125,23888.6000088133,15.5,10.5603185165409
"353","USA",1992,33.9531,58.9206,NA,NA,NA,0.0658732254127802,0.00935136575975816,2.76645453345706,0.11122,24342.2589048189,15.5,10.1255430017786
"354","USA",1993,35.8844,66.9262,NA,NA,NA,0.0708033308585737,0.012108333768881,3.36701860492174,0.10847,25418.9907763319,15.2,10.2416795967442
"355","USA",1994,43.587,71.6664,NA,NA,NA,0.0758041013488783,0.00770603156023368,1.74689511783099,0.1048,26387.2937338171,15.2,10.4974383102923
"356","USA",1995,48.745,71.5329,NA,NA,NA,0.0747293442415378,0.0101051953099885,2.5526131692222,0.1092,27694.853416234,14.9,11.162311746182
"357","USA",1996,57.9542,79.3958,NA,NA,NA,0.0852621515189059,0.00799161775011784,1.75423341085065,0.11238,28690.8757013347,14.3,11.8141577687958
"358","USA",1997,75.4373,95.9398,NA,NA,24.8101,0.0845194500973235,0.0105085630952735,2.43747861548284,0.11799,29967.7127181749,14,11.9404364259576
"359","USA",1998,94.8418,112.508,NA,NA,25.0701,0.07991921331775,0.0129448203546431,3.04336706890267,0.12187,31459.1389804773,13.6,12.3085665651286
"360","USA",1999,119.179,130.955,8.5,12.2,22.5114,0.0771005060442857,0.0082643389351733,1.84419999328272,0.12748,32853.6769523009,13.4,12.3106298188105
"361","USA",2000,161.614,144.12,8.4,12.2,26.3251,0.0828093436436476,0.0114579867053654,2.5330733576287,0.13396,34513.5615037271,13.4,12.9649624762195
"362","USA",2001,237.632,146.656,8.5,12.4,20.9678,0.0839707407095984,0.00938191258852012,1.96623547460378,0.12389,36334.9087770589,12.9,14.3509112638306
"363","USA",2002,242.084,138.855,9,12.9,18.9927,0.0956758393860352,0.0152351576419423,2.87320545825918,0.11701,37133.2428088526,12.9,13.1599745213201
"364","USA",2003,174.715,115.334,9.2,13,20.5767,0.0952716336037094,0.0119157446206134,2.08140057774136,0.11801,38023.1611144021,12.8,13.022022958046
"365","USA",2004,145.557,111.191,9.2,13,22.0653,0.0891071274732842,0.0106755013776877,1.94731039762017,0.12521,39496.4858751381,12.4,13.434030697806
"366","USA",2005,144.939,126.183,10.3,13.2,19.4584,0.0874361736748701,0.0120851880635626,2.35891972567483,0.1295,41712.8010675545,12,14.7105439982785
"367","USA",2006,173.353,128.954,10.3,12.9,18.7714,0.0854913770946426,0.0126345831604429,2.47806669368393,0.13251,44114.7477810544,12,15.5440202709345
"368","USA",2007,206.196,133.784,10.5,13,18.2267,0.087218879836231,0.0135850464345503,2.64574135572142,0.13731,46298.7314440927,11.5,16.2403265120172
"369","USA",2008,255.07,137.606,10.3,12.8,12.4501,0.0836819800465758,0.0130711916629851,2.64871769565289,0.12958,47975.9676958038,11.6,16.4634878920034
"370","USA",2009,313.716,109.74,9.3,12.8,1.60794,0.0903231297187677,0.0117782490690309,2.21013459021877,0.12138,48382.5584490552,11.9,17.4007349318961
"371","USA",2010,284.782,92.7631,12.4,13.9,2.2042,0.0950099423092266,0.0150888807618045,2.75948220412328,0.12951,47099.9804711343,11.8,13.6926857960849
"372","USA",2011,235.064,108.121,12.7393,14.7891,8.50402,0.0946769205830306,0.0104761342116574,1.80460338223914,0.13117,48467.5157769259,11.4,15.7428942052039
"373","USA",2012,250.552,107.214,12.2289,14.6852,10.7579,0.108537070325972,0.0141603715855804,2.14373487675688,0.13728,49886.8181094923,11.3,17.2587550423633
"374","USA",2013,228.769,106.749,11.9634,14.5066,12.4204,0.121524390749104,0.0107826477859416,1.34051676853412,0.13115,51610.6052783379,10.8,17.0392649736644
"375","USA",2014,196.774,127.992,11.776,14.405,13.5739,0.114446484445287,0.0104405214113122,1.41731950163448,0.13459,53117.6678498178,10.8,16.4684827830252
"376","USA",2015,208.51,145.424,11.6566,14.3854,13.1018,0.106937067022194,0.0129857480369057,1.94626034551581,0.13304,55064.7445483427,10.7,16.4279974222036
"377","USA",2016,221.818,141.876,11.7111,14.1374,13.3223,0.106529483705105,0.0127463169128835,1.98544659395962,0.12818,56839.3817742317,10.6,15.3222402546683
"378","USA",2017,224.061,140.661,11.5855,14.1911,13.398,NA,NA,NA,NA,NA,NA,NA
"379","USA",2018,211.115,153.211,11.65,14.533,13.6399,NA,NA,NA,NA,NA,NA,NA
